well_id,well_type,Log_Date_Time,FTHP,CHP,ABP,FLT,Battery_Voltage
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:36:37,85.19,1.96,8.71,11.64,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:37:32,85.78,1.95,8.5,12.27,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:38:13,87.71,1.96,8.47,12.23,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:39:07,87.63,1.95,9.2,13.22,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:40:43,85.61,2.13,8.83,12.49,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:41:24,85.26,2.12,8.8,13.12,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:42:18,86.33,2.11,8.8,13.19,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:43:54,89.14,2.13,8.48,13.63,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:44:35,89.39,2.14,8.44,12.05,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:45:29,86.6,2.15,9.02,12.09,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:46:10,86.33,2.14,9.05,12.54,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:47:05,84.76,2.13,8.53,12.49,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:48:40,85.99,2.15,8.7,12.99,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:49:21,86.41,2.17,8.68,13.66,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:50:15,89.11,2.16,8.89,12.94,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:51:51,87.76,2.18,8.56,13.0,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:52:32,85.57,2.17,8.86,12.94,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:53:26,85.33,2.16,8.84,12.09,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:54:07,85.57,2.17,8.92,12.09,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:55:02,87.17,2.18,9.08,12.67,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:56:37,87.26,2.31,8.68,13.15,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:57:18,86.87,2.27,9.23,13.21,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:58:13,84.96,2.26,8.88,12.37,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:59:48,85.23,2.28,9.16,11.65,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:00:29,85.49,2.27,8.95,11.88,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:01:24,85.28,2.3,8.85,12.67,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:02:59,86.26,2.32,9.14,11.82,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:03:40,86.26,2.31,9.17,11.87,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:04:35,85.9,2.3,8.96,12.37,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:05:16,85.11,2.31,9.23,12.32,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:06:10,85.35,2.32,8.65,12.19,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:07:46,85.62,2.3,8.96,12.42,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:08:27,85.57,2.31,8.92,13.53,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:09:21,86.1,2.32,8.92,12.49,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:10:57,84.9,2.3,8.46,13.09,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:11:38,84.5,2.31,8.92,11.87,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:12:32,85.9,2.3,8.77,12.17,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:13:13,87.48,2.31,8.74,12.14,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:14:08,87.43,2.32,8.66,12.68,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:15:43,85.52,2.11,8.71,14.14,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:16:24,85.26,2.42,8.68,13.75,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:17:19,86.81,2.43,8.88,13.8,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:18:54,88.99,2.43,9.17,12.19,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:19:35,88.62,2.42,9.2,13.48,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:20:30,86.75,2.41,8.59,13.45,11.22
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:21:11,87.25,2.42,8.62,13.39,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:22:05,86.92,2.43,8.48,12.8,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:23:41,87.49,2.41,9.13,12.42,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:24:22,87.71,2.38,8.44,12.45,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:25:16,86.7,2.37,8.73,14.16,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:26:52,88.17,2.37,9.03,13.35,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:27:33,88.47,2.38,8.86,14.2,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:28:27,86.42,2.37,8.83,14.25,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:29:08,86.94,2.38,8.68,14.2,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:30:03,85.61,2.41,9.09,14.36,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:31:38,85.47,2.41,9.08,12.82,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:32:19,85.11,2.42,8.77,12.67,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:33:14,88.48,2.43,8.8,14.04,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:34:49,86.67,2.57,8.77,12.17,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:35:30,84.42,2.58,8.8,13.71,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:36:25,84.08,2.59,8.77,13.65,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:37:06,88.24,2.6100001,8.74,13.71,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:38:00,88.17,2.62,8.62,13.97,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:39:36,87.92,2.56,9.27,14.52,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:40:17,88.09,2.57,9.23,12.94,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:41:11,88.36,2.58,8.8,14.3,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:42:47,87.74,2.54,8.46,14.03,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:43:28,86.33,2.53,8.44,14.07,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:44:22,86.1,2.52,8.77,13.29,11.29
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:45:58,85.91,2.52,8.52,11.75,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:46:39,85.57,2.53,8.99,11.78,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:47:33,84.69,2.54,8.95,11.65,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:48:14,85.11,2.49,8.99,11.96,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:49:09,88.88,2.5,9.02,12.28,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:50:44,88.01,2.48,8.68,13.29,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:51:25,87.1,2.49,8.65,13.35,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:52:20,89.38,2.55,8.44,13.14,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:53:55,89.08,2.5,8.59,12.93,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:54:36,89.54,2.51,8.56,12.99,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:55:31,88.64,2.5,8.68,14.19,11.16
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:56:11,87.94,2.51,8.65,14.83,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:57:06,87.69,2.52,8.64,14.76,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:58:41,86.79,2.52,8.73,13.44,11.19
0852f1c6-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:59:22,87.17,2.51,8.31,13.48,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:40:53,10.49,1.6800001,5.31,35.43,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:41:34,10.06,1.6800001,5.45,35.31,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:42:29,10.44,1.69,5.3,35.5,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:43:10,10.33,1.6800001,5.6,35.64,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:44:05,10.32,1.69,4.8,34.85,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:45:41,11.15,1.7,4.89,34.81,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:46:22,11.11,1.7,5.34,34.89,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:47:17,10.0,1.71,4.85,35.88,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:48:53,10.21,1.5899999,5.46,35.6,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:49:34,10.63,1.5799999,5.45,34.57,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:50:29,10.66,1.5899999,5.85,34.66,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:51:10,10.63,1.5799999,5.35,36.05,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:52:05,10.94,1.5699999,5.48,35.5,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:53:42,10.76,1.5699999,5.8,35.28,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:54:23,10.1,1.5799999,5.82,35.13,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:55:18,10.05,1.5699999,5.24,34.78,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:56:54,10.69,1.5699999,5.28,35.85,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:57:35,10.42,1.5799999,5.3,34.94,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:58:30,10.71,1.42,5.71,35.47,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:59:11,10.68,1.4300001,4.98,35.31,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:00:06,9.92,1.46,4.91,34.62,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:01:42,9.63,1.47,4.7799997,35.8,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:02:23,9.67,1.35,4.73,35.64,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:03:18,9.79,1.36,4.63,35.64,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:04:54,10.28,1.35,4.59,35.66,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:05:35,10.23,1.35,4.69,34.75,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:06:30,10.56,1.36,4.5,34.66,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:07:12,10.18,1.35,4.52,35.5,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:08:07,10.95,1.35,4.62,36.41,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:09:43,10.04,1.36,4.52,36.39,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:10:24,10.51,1.35,4.54,35.03,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:11:19,10.58,1.35,5.05,34.9,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:12:55,10.6,1.3199999,5.67,34.31,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:13:36,10.55,1.3199999,5.45,34.47,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:14:31,10.02,1.34,5.73,34.13,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:15:12,9.99,1.34,5.21,35.54,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:16:07,10.83,1.35,5.23,35.43,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:17:43,11.1,1.34,5.48,35.12,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:18:24,11.06,1.34,5.5,35.26,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:19:19,10.79,1.35,4.85,35.96,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:20:56,10.06,1.33,5.41,35.2,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:21:37,10.03,1.34,5.3,34.71,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:22:32,10.73,1.5,5.0,34.4,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:23:13,10.7,1.51,5.41,34.52,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:24:08,9.84,1.55,5.16,35.31,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:25:44,10.6,1.53,4.83,36.44,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:26:25,10.74,1.52,4.81,34.38,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:27:20,10.69,1.55,5.04,34.26,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:28:56,10.17,1.53,5.45,35.24,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:29:37,10.78,1.54,5.43,35.36,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:30:32,10.74,1.53,5.13,35.53,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:31:13,9.73,1.54,4.91,35.36,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:32:08,9.77,1.53,4.89,34.48,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:33:44,10.75,1.55,5.52,36.4,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:34:25,10.38,1.54,5.73,36.24,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:35:20,10.17,1.54,4.92,34.45,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:36:57,10.86,1.54,5.45,34.51,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:37:38,9.65,1.54,5.39,34.34,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:38:33,10.66,1.55,4.96,35.43,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:39:14,10.31,1.54,4.94,35.31,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:40:09,10.28,1.55,4.86,34.8,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:41:45,11.06,1.55,4.91,35.26,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:42:26,10.4,1.54,4.93,35.03,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:43:21,10.58,1.54,5.32,35.99,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:44:57,10.91,1.52,5.52,35.95,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:45:38,10.44,1.51,5.5,34.85,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:46:33,10.01,1.5,5.96,36.04,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:47:14,10.03,1.51,5.93,36.15,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:48:09,10.71,1.5,5.15,36.24,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:49:45,10.71,1.52,5.76,36.02,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:50:27,10.66,1.53,5.62,36.15,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:51:21,10.91,1.52,5.6,35.46,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:52:58,9.99,1.54,5.7799997,35.88,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:53:39,9.95,1.53,5.71,35.03,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:54:34,10.33,1.54,5.69,35.73,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:55:16,10.25,1.35,5.71,35.82,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:56:10,10.05,1.34,5.86,35.94,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:57:47,10.24,1.36,5.95,36.47,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:58:28,10.55,1.35,5.93,35.31,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:59:23,10.01,1.34,5.22,36.27,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:00:59,10.4,1.3199999,5.22,34.44,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:01:40,9.99,1.33,5.24,34.52,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:02:35,10.42,1.3199999,5.86,35.73,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:03:17,10.46,1.33,5.94,35.5,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:04:12,10.49,1.33,5.91,36.67,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:05:48,10.67,1.33,5.37,36.77,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:06:29,10.63,1.33,5.69,35.13,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:07:24,10.16,1.33,5.54,35.85,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:08:05,10.21,1.33,5.52,35.68,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:09:00,10.23,1.33,4.81,35.77,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:10:36,10.08,1.33,4.81,34.08,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:11:17,10.48,1.33,5.07,34.2,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:12:12,9.4,1.33,5.05,34.39,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:13:48,10.03,1.2,5.6,36.3,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:14:29,9.99,1.2,5.54,34.71,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:15:24,10.43,1.2,5.58,34.89,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:16:05,10.23,1.2,5.56,35.03,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:17:00,10.69,1.2,5.64,35.31,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:18:37,9.59,1.21,5.3,35.77,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:19:18,10.33,1.2,4.94,35.68,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:20:13,9.53,1.2,5.45,35.8,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:21:49,10.41,1.35,4.89,34.99,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:22:30,10.18,1.35,4.87,35.08,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:23:25,10.1,1.35,5.58,36.74,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:24:06,10.06,1.35,5.62,36.61,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:25:01,9.63,1.35,5.2,35.89,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:26:37,10.26,1.35,5.82,35.92,11.29
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:27:18,10.21,1.35,5.62,36.05,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:28:13,10.52,1.34,5.63,35.69,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:29:49,10.07,1.34,5.61,36.7,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:30:31,10.33,1.35,5.62,36.52,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:31:25,9.85,1.35,5.6,34.79,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:32:07,9.63,1.38,5.62,34.89,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:33:02,9.73,1.36,4.96,35.51,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:34:38,10.41,1.35,5.51,35.57,11.35
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:35:19,10.18,1.36,5.5,35.4,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:36:15,9.64,1.37,5.5,34.57,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:37:51,10.06,1.37,5.11,35.96,11.32
08533f0f-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:38:32,9.86,1.36,5.13,35.82,11.32
